"X.data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment","SiteID","DEC_sample_type"
"ALSRNY","602153-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807214","08/02/2018 21:50:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601609-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807214","08/07/2018 21:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602901-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807214","08/14/2018 19:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602334-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807214","08/13/2018 20:27:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603958-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807214","08/23/2018 17:02:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601898-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807214","08/02/2018 14:36:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","320109-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807214","08/17/2018 14:04:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601263-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807214","08/06/2018 10:40:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601623-LCS3","Lab Control Sample","WQ","BS","Lab","","R1807214","08/07/2018 13:27:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603066-LCS3","Lab Control Sample","WQ","BS","Lab","","R1807214","08/15/2018 20:49:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603976-LCS3","Lab Control Sample","WQ","BS","Lab","","R1807214","08/23/2018 17:44:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603982-LCS4","Lab Control Sample","WQ","BS","Lab","","R1807214","08/23/2018 18:24:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA-16.1-07312018-WSDUP","15-RAMA-16.1-07312018-WS","WS","LR","Lab","15-RAMA-16.1-07312018-WS","R1807214","07/31/2018 15:00:00","Unknown",NA,NA,NA,NA,NA,"08/01/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA-16.7-07312018-WSDUP","15-RAMA-16.7-07312018-WS","WS","LR","Lab","15-RAMA-16.7-07312018-WS","R1807214","07/31/2018 16:30:00","Unknown",NA,NA,NA,NA,NA,"08/01/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-KFSTP-001-08012018-WSDUP","15-KFSTP-001-08012018-WS","WS","LR","Lab","15-KFSTP-001-08012018-WS","R1807214","08/01/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"08/02/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA-16.7-07312018-WSMS","15-RAMA-16.7-07312018-WS","WS","MS","Lab","15-RAMA-16.7-07312018-WS","R1807214","07/31/2018 16:30:00","Unknown",NA,NA,NA,NA,NA,"08/01/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-KFSTP-001-08012018-WSMS","15-KFSTP-001-08012018-WS","WS","MS","Lab","15-KFSTP-001-08012018-WS","R1807214","08/01/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"08/02/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-OCSDSTP-001-08012018-WSMS","15-OCSDSTP-001-08012018-WS","WS","MS","Lab","15-OCSDSTP-001-08012018-WS","R1807214","08/01/2018 08:15:00","Unknown",NA,NA,NA,NA,NA,"08/02/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA-16.7-07312018-WSMSD","15-RAMA-16.7-07312018-WS","WS","SD","Lab","15-RAMA-16.7-07312018-WS","R1807214","07/31/2018 16:30:00","Unknown",NA,NA,NA,NA,NA,"08/01/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-KFSTP-001-08012018-WSMSD","15-KFSTP-001-08012018-WS","WS","SD","Lab","15-KFSTP-001-08012018-WS","R1807214","08/01/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"08/02/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-OCSDSTP-001-08012018-WSMSD","15-OCSDSTP-001-08012018-WS","WS","SD","Lab","15-OCSDSTP-001-08012018-WS","R1807214","08/01/2018 08:15:00","Unknown",NA,NA,NA,NA,NA,"08/02/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319352-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1807214","08/08/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319354-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1807214","08/08/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319355-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1807214","08/08/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319352-MB1","BLANK","WQ","LB","Lab","","R1807214","08/08/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319354-MB1","BLANK","WQ","LB","Lab","","R1807214","08/08/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319355-MB1","BLANK","WQ","LB","Lab","","R1807214","08/08/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA-16.8-08012018-WS","15-RAMA-16.8-08012018-WS","WS","N","Field","","R1807361","08/01/2018 09:30:00","unknown",NA,NA,NA,NA,NA,"08/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.8","N"
"ALSRNY","15-RAMA-18.6-08012018-WS","15-RAMA-18.6-08012018-WS","WS","N","Field","","R1807361","08/01/2018 10:15:00","unknown",NA,NA,NA,NA,NA,"08/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-18.6","N"
"ALSRNY","15-RAMA_T25_3-0.2-08012018-WS","15-RAMA_T25_3-0.2-08012018-WS","WS","N","Field","","R1807361","08/01/2018 11:15:00","unknown",NA,NA,NA,NA,NA,"08/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA_T25_3-0.2","N"
"ALSRNY","15-RAMA_T25_3-0.3-08012018-WS","15-RAMA_T25_3-0.3-08012018-WS","WS","N","Field","","R1807361","08/01/2018 12:00:00","unknown",NA,NA,NA,NA,NA,"08/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA_T25_3-0.3","N"
"ALSRNY","15-RAMA-16.8-08012018-WS-EB","15-RAMA-16.8-08012018-WS-EB","WS","N","Field","","R1807361","08/01/2018 09:30:00","unknown",NA,NA,NA,NA,NA,"08/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.8","EB"
"ALSRNY","602559-MB1","Method Blank","WQ","LB","Lab","","R1807361","08/13/2018 19:52:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602152-MB1","Method Blank","WQ","LB","Lab","","R1807361","08/03/2018 21:14:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601611-MB1","Method Blank","WQ","LB","Lab","","R1807361","08/08/2018 01:43:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602685-MB1","Method Blank","WQ","LB","Lab","","R1807361","08/16/2018 00:28:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602332-MB1","Method Blank","WQ","LB","Lab","","R1807361","08/13/2018 18:00:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602905-MB1","Method Blank","WQ","LB","Lab","","R1807361","08/14/2018 21:14:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603976-MB1","Method Blank","WQ","LB","Lab","","R1807361","08/23/2018 17:43:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601895-MB1","Method Blank","WQ","LB","Lab","","R1807361","08/03/2018 20:23:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","320528-MB1","Method Blank","WQ","LB","Lab","","R1807361","08/23/2018 14:03:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","320109-MB1","Method Blank","WQ","LB","Lab","","R1807361","08/17/2018 14:04:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601731-MB1","Method Blank","WQ","LB","Lab","","R1807361","08/08/2018 14:50:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602870-MB2","Method Blank","WQ","LB","Lab","","R1807361","08/16/2018 06:53:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602905-MB2","Method Blank","WQ","LB","Lab","","R1807361","08/14/2018 21:14:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603066-MB2","Method Blank","WQ","LB","Lab","","R1807361","08/15/2018 20:43:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603982-MB2","Method Blank","WQ","LB","Lab","","R1807361","08/23/2018 18:16:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602559-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807361","08/13/2018 21:57:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602152-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807361","08/03/2018 21:14:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601611-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807361","08/08/2018 02:09:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602685-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807361","08/16/2018 00:44:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602332-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807361","08/13/2018 18:06:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602905-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807361","08/14/2018 21:20:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603976-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807361","08/23/2018 17:44:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601895-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807361","08/03/2018 20:23:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","320528-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807361","08/23/2018 14:03:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","320109-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807361","08/17/2018 14:04:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601731-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807361","08/08/2018 14:50:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602870-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807361","08/16/2018 07:09:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602905-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807361","08/14/2018 21:20:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603066-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807361","08/15/2018 20:49:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603982-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807361","08/23/2018 18:24:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA-16.8-08012018-WSDUP","15-RAMA-16.8-08012018-WS","WS","LR","Lab","15-RAMA-16.8-08012018-WS","R1807361","08/01/2018 09:30:00","unknown",NA,NA,NA,NA,NA,"08/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA-16.8-08012018-WSMS","15-RAMA-16.8-08012018-WS","WS","MS","Lab","15-RAMA-16.8-08012018-WS","R1807361","08/01/2018 09:30:00","unknown",NA,NA,NA,NA,NA,"08/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA-16.8-08012018-WSMSD","15-RAMA-16.8-08012018-WS","WS","SD","Lab","15-RAMA-16.8-08012018-WS","R1807361","08/01/2018 09:30:00","unknown",NA,NA,NA,NA,NA,"08/03/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319354-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1807361","08/08/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319538-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1807361","08/10/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319540-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1807361","08/10/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319354-MB1","BLANK","WQ","LB","Lab","","R1807361","08/08/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319538-MB1","BLANK","WQ","LB","Lab","","R1807361","08/10/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","319540-MB1","BLANK","WQ","LB","Lab","","R1807361","08/10/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA-1.1-08212018-WS","15-RAMA-1.1-08212018-WS","WS","N","Field","","R1808082","08/21/2018 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-1.1","N"
"ALSRNY","15-RAMA-4.8-08212018-WS","15-RAMA-4.8-08212018-WS","WS","N","Field","","R1808082","08/21/2018 11:00:00","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-4.8","N"
"ALSRNY","15-RAMA-11.8-08212018-WS","15-RAMA-11.8-08212018-WS","WS","N","Field","","R1808082","08/21/2018 12:30:00","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-11.8","N"
"ALSRNY","15-RAMA-13.3-08212018-WS","15-RAMA-13.3-08212018-WS","WS","N","Field","","R1808082","08/21/2018 13:30:00","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-13.3","N"
"ALSRNY","15-RAMA-16.8-08222018-WS","15-RAMA-16.8-08222018-WS","WS","N","Field","","R1808082","08/22/2018 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.8","N"
"ALSRNY","15-RAMA-16.8-08222018-WS-EB","15-RAMA-16.8-08222018-WS-EB","WS","N","Field","","R1808082","08/22/2018 12:45:00","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.8","EB"
"ALSRNY","15-RAMA-16.8-08222018-WS-EBS","15-RAMA-16.8-08222018-WS-EB","WS","N","Field","","R1808082","08/22/2018 12:45:00","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.8","EB"
"ALSRNY","15-RAMA-16.1-08212018-WS","15-RAMA-16.1-08212018-WS","WS","N","Field","","R1808082","08/21/2018 14:30:00","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.1","N_DUPPARENT"
"ALSRNY","15-RAMA-16.5-08212018-WS","15-RAMA-16.5-08212018-WS","WS","N","Field","","R1808082","08/21/2018 15:30:00","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.5","N"
"ALSRNY","15-RAMA-16.7-08212018-WS","15-RAMA-16.7-08212018-WS","WS","N","Field","","R1808082","08/21/2018 16:30:00","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.7","N"
"ALSRNY","15-RAMA-16.1-08212018-WS-DUP","15-RAMA-16.1-08212018-WS-DUP","WS","N","Field","","R1808082","08/21/2018 15:00:00","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.1","DUP"
"ALSRNY","15-OCSDSTP-001-08212018-WS","15-OCSDSTP-001-08212018-WS","WS","N","Field","","R1808082","08/21/2018 16:00:00","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"ALSRNY","15-RAMA_T25_3-0.3-WS","15-RAMA_T25_3-0.3-WS","WS","N","Field","","R1808082","08/22/2018 09:30:00","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA_T25_3-0.3","N"
"ALSRNY","15KJSTP-001-08222018-WS","15KJSTP-001-08222018-WS","WS","N","Field","","R1808082","08/22/2018 08:45:00","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15KJSTP-001-08222018","N"
"ALSRNY","15-RAMA_T25_3-0.2-08222018-WS","15-RAMA_T25_3-0.2-08222018-WS","WS","N","Field","","R1808082","08/22/2018 08:15:00","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA_T25_3-0.2","N"
"ALSRNY","15-RAMA-18.6-08222018-WS","15-RAMA-18.6-08222018-WS","WS","N","Field","","R1808082","08/22/2018 10:45:00","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-18.6","N"
"ALSRNY","605835-MB1","Method Blank","WQ","LB","Lab","","R1808082","09/09/2018 04:49:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","604658-MB1","Method Blank","WQ","LB","Lab","","R1808082","08/23/2018 17:51:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","604476-MB1","Method Blank","WQ","LB","Lab","","R1808082","08/28/2018 12:42:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","605845-MB1","Method Blank","WQ","LB","Lab","","R1808082","09/07/2018 16:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","606039-MB1","Method Blank","WQ","LB","Lab","","R1808082","09/10/2018 15:21:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","606638-MB1","Method Blank","WQ","LB","Lab","","R1808082","09/13/2018 11:37:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","604552-MB1","Method Blank","WQ","LB","Lab","","R1808082","08/23/2018 16:33:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","321830-MB1","Method Blank","WQ","LB","Lab","","R1808082","09/13/2018 15:06:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","321373-MB1","Method Blank","WQ","LB","Lab","","R1808082","09/06/2018 19:15:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","604028-MB1","Method Blank","WQ","LB","Lab","","R1808082","08/26/2018 19:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","605836-MB2","Method Blank","WQ","LB","Lab","","R1808082","09/09/2018 13:10:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
